"flat";"down";"up"
"共計";0.181818181818182;0.545454545454545;0.272727272727273
"共識";0.25;0.5;0.25
"供不應求";0.285714285714286;0.428571428571429;0.285714285714286
"供給";0.25;0.5;0.25
"供應器";0.25;0.5;0.25
"供應商";0.222222222222222;0.333333333333333;0.444444444444444
"溝通";0.25;0.5;0.25
"估計";0.2;0.4;0.4
"股東";0.2;0.6;0.2
"股利";0.142857142857143;0.214285714285714;0.642857142857143
"股權";0.25;0.5;0.25
"觀察";0.285714285714286;0.428571428571429;0.285714285714286
"觀望";0.285714285714286;0.428571428571429;0.285714285714286
"冠軍";0.2;0.4;0.4
"光寶";0.285714285714286;0.428571428571429;0.285714285714286
"光電";0.105263157894737;0.578947368421053;0.315789473684211
"光法";0.222222222222222;0.333333333333333;0.444444444444444
"光及";0.25;0.375;0.375
"光急";0.285714285714286;0.428571428571429;0.285714285714286
"光今";0.285714285714286;0.428571428571429;0.285714285714286
"光盤";0.285714285714286;0.428571428571429;0.285714285714286
"光以";0.222222222222222;0.555555555555556;0.222222222222222
"光則";0.285714285714286;0.428571428571429;0.285714285714286
"光罩";0.285714285714286;0.428571428571429;0.285714285714286
"國華";0.285714285714286;0.428571428571429;0.285714285714286
"國際化";0.25;0.5;0.25
"國際貨幣基金";0.25;0.5;0.25
"國內外";0.125;0.5;0.375
"國慶";0.285714285714286;0.428571428571429;0.285714285714286
"國外";0.222222222222222;0.555555555555556;0.222222222222222
"國研院";0.25;0.5;0.25
"過熱";0.25;0.375;0.375
"喊話";0.181818181818182;0.363636363636364;0.454545454545455
"漢微科";0.117647058823529;0.235294117647059;0.647058823529412
"行情";0.25;0.5;0.25
"豪威";0.285714285714286;0.428571428571429;0.285714285714286
"好壞";0.25;0.5;0.25
"好轉";0.222222222222222;0.555555555555556;0.222222222222222
"合併案";0.285714285714286;0.428571428571429;0.285714285714286
"何麗梅昨";0.285714285714286;0.428571428571429;0.285714285714286
"和超微";0.285714285714286;0.428571428571429;0.285714285714286
"和緩";0.25;0.5;0.25
"和碩";0.117647058823529;0.529411764705882;0.352941176470588
"宏達";0.2;0.3;0.5
"宏碁";0.2;0.4;0.4
"後頭";0.25;0.5;0.25
"候選人";0.285714285714286;0.428571428571429;0.285714285714286
"護盤";0.222222222222222;0.333333333333333;0.444444444444444
"華航";0.25;0.5;0.25
"壞消息";0.2;0.4;0.4
"環境";0.222222222222222;0.333333333333333;0.444444444444444
"環球";0.25;0.5;0.25
"恢復";0.285714285714286;0.428571428571429;0.285714285714286
"揮發性";0.25;0.5;0.25
"回補台";0.25;0.5;0.25
"回挫";0.285714285714286;0.428571428571429;0.285714285714286
"回攻";0.285714285714286;0.428571428571429;0.285714285714286
"回流";0.285714285714286;0.428571428571429;0.285714285714286
"回神";0.153846153846154;0.384615384615385;0.461538461538462
"回頭";0.25;0.5;0.25
"回溫";0.133333333333333;0.333333333333333;0.533333333333333
"匯出";0.181818181818182;0.272727272727273;0.545454545454545
"匯集";0.2;0.6;0.2
"匯損";0.25;0.5;0.25
"會褐皮";0.25;0.5;0.25
"會前";0.25;0.5;0.25
"活潑";0.25;0.5;0.25
"或許";0.25;0.5;0.25
"獲獎";0.285714285714286;0.428571428571429;0.285714285714286
"基準日";0.285714285714286;0.428571428571429;0.285714285714286
"機構";0.25;0.5;0.25
"機器人";0.25;0.5;0.25
"及帆";0.285714285714286;0.428571428571429;0.285714285714286
"及股";0.285714285714286;0.428571428571429;0.285714285714286
"及海思";0.285714285714286;0.428571428571429;0.285714285714286
"及盟";0.25;0.5;0.25
"及物";0.222222222222222;0.333333333333333;0.444444444444444
"即攻";0.25;0.5;0.25
"即陷";0.25;0.5;0.25
"急跌";0.25;0.5;0.25
"急拉";0.285714285714286;0.428571428571429;0.285714285714286
"急如";0.285714285714286;0.428571428571429;0.285714285714286
"急殺";0.285714285714286;0.428571428571429;0.285714285714286
"藉由";0.181818181818182;0.454545454545455;0.363636363636364
"幾乎";0.222222222222222;0.333333333333333;0.444444444444444
"幾家愁";0.25;0.5;0.25
"幾家歡樂";0.25;0.5;0.25
"季報";0.285714285714286;0.428571428571429;0.285714285714286
"季後台";0.25;0.5;0.25
"季減";0.25;0.5;0.25
"季應";0.25;0.5;0.25
"紀錄";0.25;0.5;0.25
"績效";0.25;0.375;0.375
"加持";0.0714285714285714;0.25;0.678571428571429
"加強";0.25;0.5;0.25
"加權";0.181818181818182;0.363636363636364;0.454545454545455
"佳及";0.285714285714286;0.428571428571429;0.285714285714286
"佳績";0.153846153846154;0.538461538461538;0.307692307692308
"家電";0.285714285714286;0.428571428571429;0.285714285714286
"架構";0.2;0.6;0.2
"價俱齊";0.25;0.5;0.25
"價內";0.166666666666667;0.333333333333333;0.5
"價平";0.142857142857143;0.571428571428571;0.285714285714286
"價外";0.142857142857143;0.571428571428571;0.285714285714286
"價值";0.153846153846154;0.384615384615385;0.461538461538462
"堅強";0.25;0.5;0.25
"減少";0.2;0.3;0.5
"建案";0.25;0.5;0.25
"建設";0.25;0.5;0.25
"建議";0.0769230769230769;0.5;0.423076923076923
"健保";0.25;0.375;0.375
"將成";0.285714285714286;0.428571428571429;0.285714285714286
"將對";0.222222222222222;0.333333333333333;0.444444444444444
"將會";0.285714285714286;0.428571428571429;0.285714285714286
"將季增";0.285714285714286;0.428571428571429;0.285714285714286
"將視";0.285714285714286;0.428571428571429;0.285714285714286
"降價";0.285714285714286;0.428571428571429;0.285714285714286
"降稅";0.285714285714286;0.428571428571429;0.285714285714286
"交法";0.285714285714286;0.428571428571429;0.285714285714286
"交易";0.222222222222222;0.444444444444444;0.333333333333333
"交戰";0.222222222222222;0.333333333333333;0.444444444444444
"接單";0.222222222222222;0.333333333333333;0.444444444444444
"接手";0.285714285714286;0.428571428571429;0.285714285714286
"揭露";0.285714285714286;0.428571428571429;0.285714285714286
"介面";0.25;0.5;0.25
"介於";0.166666666666667;0.5;0.333333333333333
"屆時";0.285714285714286;0.428571428571429;0.285714285714286
"借券";0.25;0.5;0.25
"今逢";0.25;0.5;0.25
"今開";0.181818181818182;0.272727272727273;0.545454545454545
"今年以來";0.181818181818182;0.545454545454545;0.272727272727273
"今盤";0.2;0.4;0.4
"今審";0.285714285714286;0.428571428571429;0.285714285714286
"今收";0.117647058823529;0.647058823529412;0.235294117647059
"今亞股";0.25;0.5;0.25
"今以";0.285714285714286;0.428571428571429;0.285714285714286
"僅次於";0.285714285714286;0.428571428571429;0.285714285714286
"僅金";0.25;0.5;0.25
"僅能";0.285714285714286;0.428571428571429;0.285714285714286
"僅日股";0.285714285714286;0.428571428571429;0.285714285714286
"僅是";0.285714285714286;0.428571428571429;0.285714285714286
"僅應";0.285714285714286;0.428571428571429;0.285714285714286
"僅有";0.222222222222222;0.444444444444444;0.333333333333333
"儘管";0.0714285714285714;0.321428571428571;0.607142857142857
"勁揚";0.105263157894737;0.263157894736842;0.631578947368421
"進場";0.181818181818182;0.272727272727273;0.545454545454545
"進入";0.181818181818182;0.545454545454545;0.272727272727273
"京鼎";0.25;0.5;0.25
"晶圓廠";0.285714285714286;0.428571428571429;0.285714285714286
"經濟部";0.285714285714286;0.428571428571429;0.285714285714286
"經院";0.25;0.5;0.25
"精材";0.0952380952380952;0.380952380952381;0.523809523809524
"淨空";0.25;0.5;0.25
"九檔";0.25;0.5;0.25
"久違";0.285714285714286;0.428571428571429;0.285714285714286
"就告";0.285714285714286;0.428571428571429;0.285714285714286
"就業人口";0.285714285714286;0.428571428571429;0.285714285714286
"舉行";0.285714285714286;0.428571428571429;0.285714285714286
"具備";0.181818181818182;0.272727272727273;0.545454545454545
"俱樂部";0.166666666666667;0.333333333333333;0.5
"均令";0.285714285714286;0.428571428571429;0.285714285714286
"均線";0.0740740740740741;0.481481481481481;0.444444444444444
"君悅";0.222222222222222;0.333333333333333;0.444444444444444
"卡關";0.285714285714286;0.428571428571429;0.285714285714286
"開高";0.142857142857143;0.357142857142857;0.5
"看法";0.222222222222222;0.333333333333333;0.444444444444444
"科技";0.142857142857143;0.214285714285714;0.642857142857143
"可逢";0.222222222222222;0.333333333333333;0.444444444444444
"可見";0.285714285714286;0.428571428571429;0.285714285714286
"可替";0.285714285714286;0.428571428571429;0.285714285714286
"可由弱";0.285714285714286;0.428571428571429;0.285714285714286
"客戶端";0.222222222222222;0.555555555555556;0.222222222222222
"空單";0.25;0.5;0.25
"空方";0.285714285714286;0.428571428571429;0.285714285714286
"空間";0.25;0.5;0.25
"恐僅";0.285714285714286;0.428571428571429;0.285714285714286
"控股";0.25;0.5;0.25
"控股公司";0.285714285714286;0.428571428571429;0.285714285714286
"口數";0.181818181818182;0.545454545454545;0.272727272727273
"匱乏";0.285714285714286;0.428571428571429;0.285714285714286
"擴產";0.285714285714286;0.428571428571429;0.285714285714286
"擴大";0.153846153846154;0.615384615384615;0.230769230769231
"拉長";0.25;0.5;0.25
"來回";0.2;0.4;0.4
"來台";0.2;0.4;0.4
"來襲";0.2;0.4;0.4
"勞動部";0.222222222222222;0.333333333333333;0.444444444444444
"了結";0.142857142857143;0.428571428571429;0.428571428571429
"累積";0.285714285714286;0.428571428571429;0.285714285714286
"累計";0.25;0.5;0.25
"類股";0.181818181818182;0.636363636363636;0.181818181818182
"冷靜";0.285714285714286;0.428571428571429;0.285714285714286
"李宗霖";0.2;0.3;0.5
"力拱台";0.25;0.5;0.25
"力挺";0.222222222222222;0.333333333333333;0.444444444444444
"立委";0.222222222222222;0.333333333333333;0.444444444444444
"利多";0.222222222222222;0.333333333333333;0.444444444444444
"利潤";0.25;0.5;0.25
"歷經";0.25;0.5;0.25
"歷史";0.117647058823529;0.411764705882353;0.470588235294118
"連續";0.2;0.4;0.4
"聯昌";0.285714285714286;0.428571428571429;0.285714285714286
"聯發";0.222222222222222;0.444444444444444;0.333333333333333
"兩岸";0.153846153846154;0.384615384615385;0.461538461538462
"兩岸三地";0.25;0.5;0.25
"兩成";0.166666666666667;0.333333333333333;0.5
"兩檔";0.181818181818182;0.272727272727273;0.545454545454545
"兩個";0.166666666666667;0.416666666666667;0.416666666666667
"兩季";0.285714285714286;0.428571428571429;0.285714285714286
"兩家";0.142857142857143;0.357142857142857;0.5
"兩款";0.285714285714286;0.428571428571429;0.285714285714286
"兩日";0.0909090909090909;0.318181818181818;0.590909090909091
"兩位數";0.285714285714286;0.428571428571429;0.285714285714286
"兩者";0.25;0.5;0.25
"亮燈";0.2;0.4;0.4
"亮點";0.25;0.5;0.25
"亮麗";0.08;0.52;0.4
"量縮";0.285714285714286;0.428571428571429;0.285714285714286
"列印";0.25;0.5;0.25
"劣於";0.2;0.4;0.4
"零組件";0.285714285714286;0.428571428571429;0.285714285714286
"領先";0.285714285714286;0.428571428571429;0.285714285714286
"留意";0.25;0.5;0.25
"劉德音";0.166666666666667;0.333333333333333;0.5
"輪動";0.25;0.5;0.25
"論壇";0.166666666666667;0.416666666666667;0.416666666666667
"落實";0.25;0.5;0.25
"呂智穎";0.285714285714286;0.428571428571429;0.285714285714286
"旅仲";0.25;0.5;0.25
"履約";0.0909090909090909;0.545454545454545;0.363636363636364
"買超";0.105263157894737;0.421052631578947;0.473684210526316
"買盤";0.2;0.4;0.4
"茂迪";0.285714285714286;0.428571428571429;0.285714285714286
"美光";0.285714285714286;0.428571428571429;0.285714285714286
"美元";0.285714285714286;0.428571428571429;0.285714285714286
"門檻";0.285714285714286;0.428571428571429;0.285714285714286
"盟立";0.222222222222222;0.555555555555556;0.222222222222222
"瀰漫";0.285714285714286;0.428571428571429;0.285714285714286
"秘密";0.285714285714286;0.428571428571429;0.285714285714286
"面板";0.285714285714286;0.428571428571429;0.285714285714286
"面臨";0.285714285714286;0.428571428571429;0.285714285714286
"民眾";0.2;0.4;0.4
"明天";0.222222222222222;0.555555555555556;0.222222222222222
"明顯";0.181818181818182;0.636363636363636;0.181818181818182
"摩根";0.2;0.4;0.4
"目標價";0.166666666666667;0.5;0.333333333333333
"南韓";0.166666666666667;0.416666666666667;0.416666666666667
"內含";0.285714285714286;0.428571428571429;0.285714285714286
"內建雙";0.25;0.5;0.25
"內容";0.166666666666667;0.5;0.333333333333333
"內外資";0.285714285714286;0.428571428571429;0.285714285714286
"年報";0.166666666666667;0.333333333333333;0.5
"年前";0.25;0.5;0.25
"年線";0.2;0.4;0.4
"年營";0.25;0.5;0.25
"年增";0.166666666666667;0.333333333333333;0.5
"年增率";0.117647058823529;0.294117647058824;0.588235294117647
"歐台";0.222222222222222;0.444444444444444;0.333333333333333
"盤前";0.25;0.5;0.25
"盤勢";0.222222222222222;0.555555555555556;0.222222222222222
"盤中";0.05;0.425;0.525
"拋股";0.285714285714286;0.428571428571429;0.285714285714286
"拋在";0.25;0.5;0.25
"偏多下";0.25;0.5;0.25
"偏空";0.125;0.5;0.375
"偏弱";0.142857142857143;0.5;0.357142857142857
"片門";0.285714285714286;0.428571428571429;0.285714285714286
"平和";0.25;0.5;0.25
"平穩";0.25;0.5;0.25
"評等";0.25;0.375;0.375
"期貨";0.0476190476190476;0.404761904761905;0.547619047619048
"期交所";0.285714285714286;0.428571428571429;0.285714285714286
"期收";0.153846153846154;0.384615384615385;0.461538461538462
"期於";0.285714285714286;0.428571428571429;0.285714285714286
"期指";0.222222222222222;0.333333333333333;0.444444444444444
"其後";0.133333333333333;0.466666666666667;0.4
"企圖心";0.285714285714286;0.428571428571429;0.285714285714286
"企業法";0.285714285714286;0.428571428571429;0.285714285714286
"企業界";0.285714285714286;0.428571428571429;0.285714285714286
"氣氛";0.285714285714286;0.428571428571429;0.285714285714286
"千口";0.25;0.5;0.25
"千禧年";0.285714285714286;0.428571428571429;0.285714285714286
"千億";0.166666666666667;0.416666666666667;0.416666666666667
"千億元";0.125;0.375;0.5
"前進";0.25;0.5;0.25
"前驚見";0.285714285714286;0.428571428571429;0.285714285714286
"前兩天";0.25;0.5;0.25
"前三大";0.285714285714286;0.428571428571429;0.285714285714286
"前須";0.285714285714286;0.428571428571429;0.285714285714286
"前一晚";0.2;0.6;0.2
"嵌入式";0.25;0.5;0.25
"強大";0.285714285714286;0.428571428571429;0.285714285714286
"強勁";0.105263157894737;0.263157894736842;0.631578947368421
"強力";0.2;0.3;0.5
"強弱";0.222222222222222;0.333333333333333;0.444444444444444
"強勢股";0.285714285714286;0.428571428571429;0.285714285714286
"且量價";0.25;0.5;0.25
"侵蝕";0.285714285714286;0.428571428571429;0.285714285714286
"青睞";0.2;0.4;0.4
"清潔用品";0.285714285714286;0.428571428571429;0.285714285714286
"傾巢而出";0.285714285714286;0.428571428571429;0.285714285714286
"情緒";0.285714285714286;0.428571428571429;0.285714285714286
"區分";0.25;0.5;0.25
"區後的";0.285714285714286;0.428571428571429;0.285714285714286
"趨勢";0.25;0.5;0.25
"去年";0.166666666666667;0.333333333333333;0.5
"去年同期";0.2;0.4;0.4
"全開";0.25;0.375;0.375
"全面落實";0.285714285714286;0.428571428571429;0.285714285714286
"全球定位系統";0.285714285714286;0.428571428571429;0.285714285714286
"全體";0.2;0.5;0.3
"全曜";0.285714285714286;0.428571428571429;0.285714285714286
"權益";0.25;0.5;0.25
"權證";0.0363636363636364;0.654545454545455;0.309090909090909
"券資";0.285714285714286;0.428571428571429;0.285714285714286
"缺電";0.285714285714286;0.428571428571429;0.285714285714286
"缺口";0.285714285714286;0.428571428571429;0.285714285714286
"確立";0.25;0.5;0.25
"熱鍋";0.285714285714286;0.428571428571429;0.285714285714286
"人民幣";0.125;0.5625;0.3125
"人氣";0.111111111111111;0.388888888888889;0.5
"人氣指標";0.25;0.5;0.25
"人員";0.285714285714286;0.428571428571429;0.285714285714286
"仁寶";0.25;0.5;0.25
"任務";0.25;0.5;0.25
"認購";0.2;0.6;0.2
"認售";0.25;0.375;0.375
"認為";0.153846153846154;0.307692307692308;0.538461538461538
"仍待";0.25;0.5;0.25
"仍會";0.25;0.5;0.25
"仍佳";0.285714285714286;0.428571428571429;0.285714285714286
"仍將";0.222222222222222;0.444444444444444;0.333333333333333
"仍強";0.25;0.5;0.25
"仍熱";0.285714285714286;0.428571428571429;0.285714285714286
"仍顯";0.285714285714286;0.428571428571429;0.285714285714286
"日股";0.25;0.5;0.25
"日起";0.222222222222222;0.333333333333333;0.444444444444444
"日前";0.285714285714286;0.428571428571429;0.285714285714286
"日系";0.285714285714286;0.428571428571429;0.285714285714286
"如弘塑";0.285714285714286;0.428571428571429;0.285714285714286
"如可成";0.222222222222222;0.444444444444444;0.333333333333333
"如日";0.285714285714286;0.428571428571429;0.285714285714286
"如台";0.25;0.5;0.25
"如願";0.285714285714286;0.428571428571429;0.285714285714286
"如中磊";0.285714285714286;0.428571428571429;0.285714285714286
"瑞銀";0.222222222222222;0.555555555555556;0.222222222222222
"弱勢";0.125;0.5625;0.3125
"賽靈思";0.25;0.5;0.25
"三檔";0.2;0.4;0.4
"三分鐘";0.25;0.5;0.25
"三個";0.133333333333333;0.333333333333333;0.533333333333333
"三項";0.2;0.6;0.2
"三星電子";0.142857142857143;0.428571428571429;0.428571428571429
"三雄";0.25;0.5;0.25
"三至";0.2;0.4;0.4
"散戶";0.2;0.4;0.4
"殺盤";0.285714285714286;0.428571428571429;0.285714285714286
"煞車";0.285714285714286;0.428571428571429;0.285714285714286
"商是";0.25;0.5;0.25
"商台驊";0.25;0.5;0.25
"上並";0.285714285714286;0.428571428571429;0.285714285714286
"上風";0.25;0.5;0.25
"上攻";0.25;0.5;0.25
"上盒";0.25;0.375;0.375
"上揚";0.0952380952380952;0.19047619047619;0.714285714285714
"上周五";0.117647058823529;0.470588235294118;0.411764705882353
"少華";0.25;0.5;0.25
"少數";0.222222222222222;0.333333333333333;0.444444444444444
"社會";0.181818181818182;0.363636363636364;0.454545454545455
"設置";0.285714285714286;0.428571428571429;0.285714285714286
"申購";0.25;0.5;0.25
"什麼";0.25;0.5;0.25
"沈重";0.222222222222222;0.555555555555556;0.222222222222222
"升回";0.25;0.5;0.25
"升級";0.285714285714286;0.428571428571429;0.285714285714286
"升評";0.25;0.375;0.375
"生效日";0.285714285714286;0.428571428571429;0.285714285714286
"剩聯";0.25;0.5;0.25
"勝率";0.2;0.4;0.4
"失而復得";0.25;0.5;0.25
"失靈";0.222222222222222;0.555555555555556;0.222222222222222
"失守";0.25;0.5;0.25
"施振榮";0.25;0.5;0.25
"時而";0.285714285714286;0.428571428571429;0.285714285714286
"時間";0.25;0.5;0.25
"實質";0.25;0.5;0.25
"使合";0.285714285714286;0.428571428571429;0.285714285714286
"使具";0.285714285714286;0.428571428571429;0.285714285714286
"使力";0.285714285714286;0.428571428571429;0.285714285714286
"世芯";0.25;0.5;0.25
"市調";0.222222222222222;0.444444444444444;0.333333333333333
"似已";0.285714285714286;0.428571428571429;0.285714285714286
"事實上";0.2;0.3;0.5
"勢必";0.181818181818182;0.454545454545455;0.363636363636364
"勢力";0.25;0.5;0.25
"收黑";0.25;0.5;0.25
"首波";0.25;0.5;0.25
"受訪";0.285714285714286;0.428571428571429;0.285714285714286
"受美股";0.166666666666667;0.5;0.333333333333333
"受評";0.285714285714286;0.428571428571429;0.285714285714286
"受權";0.222222222222222;0.555555555555556;0.222222222222222
"受日";0.285714285714286;0.428571428571429;0.285714285714286
"受壓";0.25;0.5;0.25
"受阻於";0.25;0.5;0.25
"壽險";0.2;0.6;0.2
"殊榮";0.285714285714286;0.428571428571429;0.285714285714286
"數多";0.25;0.5;0.25
"數據";0.117647058823529;0.470588235294118;0.411764705882353
"稅後";0.117647058823529;0.588235294117647;0.294117647058824
"稅收";0.25;0.5;0.25
"思維";0.25;0.5;0.25
"四寶";0.2;0.4;0.4
"四寶等";0.285714285714286;0.428571428571429;0.285714285714286
"四聯";0.285714285714286;0.428571428571429;0.285714285714286
"塑膠";0.25;0.5;0.25
"隨即";0.285714285714286;0.428571428571429;0.285714285714286
"所稅";0.25;0.5;0.25
"他動";0.285714285714286;0.428571428571429;0.285714285714286
"他花";0.25;0.5;0.25
"她則";0.285714285714286;0.428571428571429;0.285714285714286
"台達電";0.222222222222222;0.555555555555556;0.222222222222222
"台德";0.285714285714286;0.428571428571429;0.285714285714286
"台肥";0.25;0.5;0.25
"台郡";0.25;0.5;0.25
"台塑";0.111111111111111;0.555555555555556;0.333333333333333
"台灣雙";0.285714285714286;0.428571428571429;0.285714285714286
"台灣台";0.25;0.5;0.25
"台灣須";0.25;0.5;0.25
"台系";0.222222222222222;0.333333333333333;0.444444444444444
"台新";0.181818181818182;0.272727272727273;0.545454545454545
"台指";0.133333333333333;0.266666666666667;0.6
"太子";0.25;0.5;0.25
"態度";0.222222222222222;0.555555555555556;0.222222222222222
"談判";0.285714285714286;0.428571428571429;0.285714285714286
"坦伯頓";0.25;0.5;0.25
"提案";0.285714285714286;0.428571428571429;0.285714285714286
"提升";0.285714285714286;0.428571428571429;0.285714285714286
"提問";0.285714285714286;0.428571428571429;0.285714285714286
"提早到";0.285714285714286;0.428571428571429;0.285714285714286
"天在";0.25;0.5;0.25
"停損";0.285714285714286;0.428571428571429;0.285714285714286
"同屬";0.222222222222222;0.444444444444444;0.333333333333333
"同樣";0.153846153846154;0.307692307692308;0.538461538461538
"同在今";0.285714285714286;0.428571428571429;0.285714285714286
"統一";0.222222222222222;0.444444444444444;0.333333333333333
"投信";0.25;0.5;0.25
"徒增";0.285714285714286;0.428571428571429;0.285714285714286
"團隊";0.153846153846154;0.692307692307692;0.153846153846154
"推高";0.25;0.5;0.25
"推升";0.222222222222222;0.333333333333333;0.444444444444444
"外電報導";0.222222222222222;0.555555555555556;0.222222222222222
"外銷";0.2;0.5;0.3
"外洩";0.25;0.375;0.375
"完畢";0.222222222222222;0.333333333333333;0.444444444444444
"萬份";0.285714285714286;0.428571428571429;0.285714285714286
"萬人";0.285714285714286;0.428571428571429;0.285714285714286
"萬餘口";0.2;0.4;0.4
"萬支";0.25;0.5;0.25
"王伯元";0.25;0.5;0.25
"王台";0.105263157894737;0.368421052631579;0.526315789473684
"網通";0.25;0.5;0.25
"威脅";0.285714285714286;0.428571428571429;0.285714285714286
"微軟";0.222222222222222;0.555555555555556;0.222222222222222
"微星";0.222222222222222;0.333333333333333;0.444444444444444
"唯泰";0.285714285714286;0.428571428571429;0.285714285714286
"惟僅";0.25;0.5;0.25
"惟量";0.25;0.5;0.25
"維持";0.2;0.4;0.4
"委員會";0.285714285714286;0.428571428571429;0.285714285714286
"位階";0.285714285714286;0.428571428571429;0.285714285714286
"問鼎";0.25;0.5;0.25
"我國";0.285714285714286;0.428571428571429;0.285714285714286
"無法";0.25;0.5;0.25
"五檔";0.25;0.5;0.25
"午盤";0.0869565217391304;0.260869565217391;0.652173913043478
"矽格";0.285714285714286;0.428571428571429;0.285714285714286
"矽品";0.222222222222222;0.555555555555556;0.222222222222222
"系統";0.25;0.5;0.25
"匣及";0.285714285714286;0.428571428571429;0.285714285714286
"下跌";0.222222222222222;0.555555555555556;0.222222222222222
"下禁空";0.285714285714286;0.428571428571429;0.285714285714286
"下開";0.285714285714286;0.428571428571429;0.285714285714286
"下午";0.285714285714286;0.428571428571429;0.285714285714286
"下壓";0.25;0.5;0.25
"下一代";0.285714285714286;0.428571428571429;0.285714285714286
"先進";0.08;0.4;0.52
"現有";0.25;0.5;0.25
"相對";0.117647058823529;0.470588235294118;0.411764705882353
"向上";0.222222222222222;0.333333333333333;0.444444444444444
"消費";0.222222222222222;0.444444444444444;0.333333333333333
"小跌";0.25;0.5;0.25
"小股民";0.285714285714286;0.428571428571429;0.285714285714286
"小回";0.25;0.5;0.25
"協定";0.285714285714286;0.428571428571429;0.285714285714286
"協議";0.25;0.5;0.25
"鞋店";0.285714285714286;0.428571428571429;0.285714285714286
"鞋子";0.285714285714286;0.428571428571429;0.285714285714286
"謝明";0.25;0.5;0.25
"心態";0.222222222222222;0.444444444444444;0.333333333333333
"新低";0.222222222222222;0.444444444444444;0.333333333333333
"新年";0.25;0.5;0.25
"新書";0.25;0.5;0.25
"新台幣";0.25;0.375;0.375
"薪酬";0.285714285714286;0.428571428571429;0.285714285714286
"信貸";0.285714285714286;0.428571428571429;0.285714285714286
"信驊";0.285714285714286;0.428571428571429;0.285714285714286
"信心";0.25;0.375;0.375
"刑事責任";0.285714285714286;0.428571428571429;0.285714285714286
"型電腦";0.285714285714286;0.428571428571429;0.285714285714286
"型態";0.285714285714286;0.428571428571429;0.285714285714286
"修正";0.181818181818182;0.454545454545455;0.363636363636364
"虛擬實境";0.25;0.5;0.25
"喧騰";0.25;0.5;0.25
"削減";0.285714285714286;0.428571428571429;0.285714285714286
"學者";0.285714285714286;0.428571428571429;0.285714285714286
"尋寶";0.25;0.5;0.25
"壓低";0.133333333333333;0.6;0.266666666666667
"壓境";0.25;0.5;0.25
"壓制";0.285714285714286;0.428571428571429;0.285714285714286
"亞幣";0.25;0.5;0.25
"亞股昨";0.25;0.5;0.25
"亞馬遜";0.285714285714286;0.428571428571429;0.285714285714286
"亞系";0.142857142857143;0.428571428571429;0.428571428571429
"軋空";0.285714285714286;0.428571428571429;0.285714285714286
"延後";0.222222222222222;0.444444444444444;0.333333333333333
"延續";0.222222222222222;0.555555555555556;0.222222222222222
"研討會";0.25;0.5;0.25
"嚴防";0.285714285714286;0.428571428571429;0.285714285714286
"嚴格";0.25;0.5;0.25
"藥品";0.25;0.375;0.375
"也就是說";0.285714285714286;0.428571428571429;0.285714285714286
"也屬";0.25;0.5;0.25
"也須";0.25;0.5;0.25
"業績";0.153846153846154;0.538461538461538;0.307692307692308
"業者";0.2;0.4;0.4
"一步之遙";0.285714285714286;0.428571428571429;0.285714285714286
"一檔";0.222222222222222;0.333333333333333;0.444444444444444
"一點";0.285714285714286;0.428571428571429;0.285714285714286
"一度";0.08;0.36;0.56
"一個月";0.285714285714286;0.428571428571429;0.285714285714286
"一劑";0.285714285714286;0.428571428571429;0.285714285714286
"一口氣";0.1;0.25;0.65
"一連";0.285714285714286;0.428571428571429;0.285714285714286
"一掃";0.111111111111111;0.222222222222222;0.666666666666667
"一雙";0.285714285714286;0.428571428571429;0.285714285714286
"一枝獨秀";0.285714285714286;0.428571428571429;0.285714285714286
"依據";0.285714285714286;0.428571428571429;0.285714285714286
"依序";0.25;0.375;0.375
"醫療";0.285714285714286;0.428571428571429;0.285714285714286
"宜價量";0.25;0.5;0.25
"儀科";0.25;0.5;0.25
"已跌";0.25;0.5;0.25
"已近";0.25;0.5;0.25
"以創";0.25;0.5;0.25
"以晶圓";0.25;0.5;0.25
"以聯";0.285714285714286;0.428571428571429;0.285714285714286
"以偏";0.285714285714286;0.428571428571429;0.285714285714286
"以平";0.181818181818182;0.636363636363636;0.181818181818182
"以生技";0.2;0.4;0.4
"以台";0.25;0.375;0.375
"以台幣";0.25;0.5;0.25
"以拖待變";0.285714285714286;0.428571428571429;0.285714285714286
"以小";0.2;0.6;0.2
"以小紅";0.285714285714286;0.428571428571429;0.285714285714286
"亦可";0.25;0.5;0.25
"意願";0.222222222222222;0.555555555555556;0.222222222222222
"億急";0.25;0.5;0.25
"億美";0.25;0.5;0.25
"議題";0.285714285714286;0.428571428571429;0.285714285714286
"因台";0.2;0.5;0.3
"引發";0.181818181818182;0.363636363636364;0.454545454545455
"引進";0.285714285714286;0.428571428571429;0.285714285714286
"引領";0.181818181818182;0.636363636363636;0.181818181818182
"印表機";0.285714285714286;0.428571428571429;0.285714285714286
"盈餘";0.2;0.3;0.5
"營業";0.285714285714286;0.428571428571429;0.285714285714286
"應材";0.285714285714286;0.428571428571429;0.285714285714286
"永續";0.285714285714286;0.428571428571429;0.285714285714286
"憂慮";0.285714285714286;0.428571428571429;0.285714285714286
"優你康";0.25;0.5;0.25
"優勢";0.105263157894737;0.368421052631579;0.526315789473684
"優質";0.2;0.3;0.5
"油價";0.2;0.4;0.4
"遊戲機";0.285714285714286;0.428571428571429;0.285714285714286
